Date,Close,NEWS_SENTIMENT_DAILY_AVG,NEWS_POS_COUNT,NEWS_NEG_COUNT,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_POS_COUNT,TWITTER_NEG_COUNT
2019-03-01 17:30:00,0.1119,1662.66,8,0,-0.065,12.0,43.0
2019-03-01 18:00:00,0.1155,1663.4,10,0,-0.0203,7.0,15.0
2019-03-01 18:30:00,0.1393,1668.99,9,2,0.0042,9.0,7.0
2019-03-01 19:00:00,0.16699999999999998,1674.09,7,2,0.0098,10.0,4.0
2019-03-01 19:30:00,0.2015,1672.87,12,3,0.0117,9.0,5.0
2019-03-01 20:00:00,0.2196,1668.66,5,0,0.0177,8.0,2.0
2019-03-01 20:30:00,0.2153,1671.73,2,1,-0.0108,5.0,6.0
2019-03-01 21:00:00,0.2149,0.0,1,1,,,
2019-03-04 14:30:00,0.1407,1697.41,3,0,0.0089,5.0,5.0
2019-03-04 15:00:00,0.1846,1708.4,6,0,0.008,8.0,4.0
2019-03-04 15:30:00,0.1993,1702.03,2,0,0.006999999999999999,6.0,4.0
2019-03-04 16:00:00,0.2068,1693.5,3,0,-0.0349,10.0,11.0
2019-03-04 16:30:00,0.2042,1678.63,3,0,-0.0049,5.0,6.0
2019-03-04 17:00:00,0.1812,1685.0,1,0,-0.0406,8.0,10.0
2019-03-04 17:30:00,0.1959,1688.12,2,0,0.0883,7.0,2.0
2019-03-04 18:00:00,0.2074,1693.65,1,1,0.0455,9.0,3.0
2019-03-04 18:30:00,0.2351,1702.0,3,0,0.0194,5.0,2.0
2019-03-04 19:00:00,0.2672,1700.31,1,1,-0.0061,1.0,5.0
2019-03-04 19:30:00,0.2342,1696.34,0,0,0.0202,7.0,4.0
2019-03-04 20:00:00,0.2816,1692.54,4,0,0.0091,4.0,2.0
2019-03-04 20:30:00,0.2922,1696.17,1,0,-0.1277,2.0,8.0
2019-03-04 21:00:00,0.2974,0.0,1,0,,,
2019-03-05 14:30:00,0.079,1697.1,3,0,-0.0117,6.0,8.0
2019-03-05 15:00:00,0.1084,1697.62,4,0,0.0244,7.0,3.0
2019-03-05 15:30:00,0.1179,1700.36,5,1,0.0092,4.0,4.0
2019-03-05 16:00:00,0.1083,1701.11,2,0,0.0144,6.0,5.0
2019-03-05 16:30:00,0.1074,1702.5,3,0,0.0064,3.0,1.0
2019-03-05 17:30:00,0.1158,1696.86,3,0,-0.0194,3.0,5.0
2019-03-05 18:00:00,0.0993,1695.75,2,2,-0.0161,1.0,5.0
2019-03-05 18:30:00,0.0841,1698.5,0,0,-0.0037,2.0,4.0
2019-03-05 19:00:00,0.0937,1700.55,5,1,0.0,2.0,2.0
2019-03-05 19:30:00,0.1002,1704.5,1,3,0.0102,5.0,2.0
2019-03-05 20:00:00,0.1247,1704.3,8,1,-0.0056,3.0,3.0
2019-03-05 20:30:00,0.1304,1692.43,2,1,-0.0114,6.0,6.0
2019-03-05 21:00:00,0.1268,0.0,1,1,,,
2019-03-06 14:30:00,0.0715,1688.79,0,0,-0.0307,7.0,8.0
2019-03-06 15:00:00,0.0865,1684.65,2,1,-0.0314,2.0,8.0
2019-03-06 15:30:00,0.098,1681.61,1,0,-0.0133,2.0,7.0
2019-03-06 16:00:00,0.14400000000000002,1679.92,6,0,-0.035,1.0,10.0
2019-03-06 17:00:00,0.1197,1673.91,2,0,-0.0346,1.0,8.0
2019-03-06 17:30:00,0.1415,1673.09,1,0,-0.0093,3.0,4.0
2019-03-06 18:00:00,0.1756,1674.0,2,0,-0.062,1.0,9.0
2019-03-06 18:30:00,0.1926,1678.28,2,0,-0.0167,0.0,5.0
2019-03-06 19:00:00,0.2311,1680.75,4,0,-0.0319,5.0,5.0
2019-03-06 19:30:00,0.2714,1676.0,4,1,0.0408,9.0,8.0
2019-03-06 20:00:00,0.243,1668.8,4,3,-0.0291,4.0,11.0
2019-03-06 20:30:00,0.2723,1668.95,7,4,-0.106,9.0,17.0
2019-03-06 21:00:00,0.273,0.0,4,1,,,
2019-03-07 14:30:00,0.2584,1657.5,4,2,-0.009000000000000001,1.0,3.0
2019-03-07 15:00:00,0.2067,1651.99,0,0,-0.0187,6.0,8.0
2019-03-07 15:30:00,0.1855,1648.23,1,0,-0.0091,3.0,6.0
2019-03-07 16:00:00,0.2419,1649.5,5,0,0.011000000000000001,5.0,2.0
2019-03-07 16:30:00,0.2286,1649.24,3,1,0.0199,5.0,4.0
2019-03-07 17:00:00,0.1863,1649.23,1,0,0.0077,3.0,1.0
2019-03-07 17:30:00,0.1744,1649.0,2,0,-0.0143,5.0,6.0
2019-03-07 18:00:00,0.1613,1643.84,3,0,-0.0878,3.0,12.0
2019-03-07 18:30:00,0.1264,1638.1,1,0,-0.0713,1.0,12.0
2019-03-07 19:00:00,0.1316,1632.95,3,0,-0.0764,4.0,17.0
2019-03-07 19:30:00,0.1415,1622.15,2,0,-0.0236,4.0,9.0
2019-03-07 20:00:00,0.1334,1621.68,1,0,-0.0276,7.0,8.0
2019-03-07 20:30:00,0.1548,1625.95,3,0,-0.0115,1.0,4.0
2019-03-07 21:00:00,0.1462,0.0,1,0,,,
2019-03-08 14:30:00,0.2072,1598.4,4,1,-0.0306,7.0,16.0
2019-03-08 15:00:00,0.3048,1607.0,6,2,-0.0118,6.0,10.0
2019-03-08 15:30:00,0.2824,1609.465,0,1,0.0088,13.0,3.0
2019-03-08 16:00:00,0.2881,1612.1,3,0,0.0037,6.0,2.0
2019-03-08 16:30:00,0.2742,1604.06,6,1,-0.0025,4.0,5.0
2019-03-08 17:00:00,0.2577,1605.88,3,0,0.0,2.0,4.0
2019-03-08 17:30:00,0.2206,1605.61,1,0,0.0,2.0,4.0
2019-03-08 18:00:00,0.24,1608.97,1,0,0.011000000000000001,5.0,0.0
2019-03-08 18:30:00,0.2697,1610.41,1,0,0.0248,9.0,4.0
2019-03-08 19:00:00,0.2579,1611.26,1,1,0.0013,1.0,0.0
2019-03-08 19:30:00,0.2395,1615.43,0,0,0.0,3.0,3.0
2019-03-08 20:00:00,0.1911,1609.8,1,1,-0.0066,3.0,3.0
2019-03-08 20:30:00,0.1659,1620.8,2,0,0.0017,1.0,2.0
2019-03-11 15:00:00,0.0234,1655.25,2,1,-0.0163,4.0,6.0
2019-03-11 15:30:00,0.0176,1657.01,0,1,-0.0029,1.0,4.0
2019-03-11 16:30:00,-0.0255,1653.22,0,3,0.0096,4.0,2.0
2019-03-11 17:00:00,0.0352,1656.26,3,0,0.0033,3.0,2.0
2019-03-11 18:30:00,0.03,1665.78,0,0,0.0184,5.0,3.0
2019-03-11 19:30:00,0.0388,1670.62,2,0,0.0029,2.0,0.0
2019-03-11 20:00:00,0.0369,1670.62,1,0,0.0202,4.0,1.0
2019-03-11 20:30:00,0.0346,0.0,1,2,,,
2019-03-12 14:30:00,0.1078,1681.41,3,0,0.005,5.0,3.0
2019-03-12 15:00:00,0.1287,1675.86,2,1,0.084,10.0,8.0
2019-03-12 15:30:00,0.1471,1680.6,2,0,0.0841,11.0,5.0
2019-03-12 16:00:00,0.1495,1680.92,1,0,0.0118,4.0,4.0
2019-03-12 16:30:00,0.1475,1681.77,1,0,-0.0223,0.0,6.0
2019-03-12 17:00:00,0.1866,1677.47,4,0,-0.0021,0.0,1.0
2019-03-12 17:30:00,0.2353,1678.35,8,1,-0.0134,3.0,4.0
2019-03-12 18:00:00,0.2852,1675.81,5,0,-0.0206,4.0,5.0
2019-03-12 18:30:00,0.313,1678.6,1,0,0.0048,2.0,1.0
2019-03-12 19:00:00,0.3128,1674.22,1,0,-0.0088,2.0,5.0
2019-03-12 19:30:00,0.3228,1673.1,1,0,-0.0101,2.0,3.0
2019-03-12 20:00:00,0.2872,1673.1,2,0,0.0068,2.0,2.0
2019-03-12 20:30:00,0.2916,0.0,3,0,,,
2019-03-12 21:00:00,0.3009,0.0,0,0,,,
2019-03-13 14:30:00,0.1011,1689.92,1,0,-0.0031,3.0,3.0
2019-03-13 15:30:00,0.1216,1693.0,1,1,0.0108,5.0,1.0
2019-03-13 16:00:00,0.0929,1693.4,3,1,0.0217,5.0,2.0
2019-03-13 16:30:00,0.1011,1693.56,3,0,-0.0138,3.0,4.0
2019-03-13 17:00:00,0.0905,1696.5,0,0,-0.0101,3.0,3.0
2019-03-13 18:00:00,0.0745,1697.0,0,1,0.0278,9.0,3.0
2019-03-13 18:30:00,0.08199999999999999,1694.89,1,1,-0.0159,3.0,5.0
2019-03-13 19:00:00,0.0714,1694.8,1,0,-0.0191,4.0,7.0
2019-03-13 19:30:00,0.0595,1690.81,2,1,0.0033,3.0,3.0
2019-03-13 20:00:00,0.0735,1690.81,3,0,0.0345,6.0,0.0
2019-03-13 20:30:00,0.0802,0.0,0,1,,,
2019-03-13 21:00:00,0.0877,0.0,0,0,,,
2019-03-14 14:30:00,0.1488,1697.05,1,0,0.0077,5.0,4.0
2019-03-14 15:00:00,0.1374,1696.28,2,0,0.0023,2.0,2.0
2019-03-14 15:30:00,0.1189,1697.58,1,1,0.0126,4.0,0.0
2019-03-14 16:00:00,0.1092,1696.12,1,0,0.0263,8.0,5.0
2019-03-14 17:00:00,0.1274,1695.83,1,0,-0.0016,1.0,0.0
2019-03-14 17:30:00,0.0944,1693.14,0,1,-0.0162,1.0,6.0
2019-03-14 18:00:00,0.1274,1694.16,3,0,-0.0078,3.0,3.0
2019-03-14 18:30:00,0.1324,1689.75,0,0,-0.0151,2.0,4.0
2019-03-14 19:00:00,0.10300000000000001,1688.01,0,0,-0.0277,4.0,5.0
2019-03-14 19:30:00,0.0791,1686.22,0,0,0.1062,8.0,5.0
2019-03-14 20:00:00,0.0631,1686.22,1,0,0.0376,5.0,0.0
2019-03-15 14:30:00,0.6203,1696.67,1,2,0.0675,15.0,7.0
2019-03-15 15:00:00,0.6782,1699.79,4,1,0.0202,6.0,1.0
2019-03-15 15:30:00,0.6689,1701.35,1,0,0.1306,12.0,1.0
2019-03-15 16:00:00,0.6467,1706.0,5,0,0.0557,15.0,4.0
2019-03-15 16:30:00,0.6284,1703.35,1,2,0.0671,9.0,3.0
2019-03-15 17:00:00,0.633,1706.74,3,0,0.0176,6.0,4.0
2019-03-15 17:30:00,0.6208,1714.43,0,0,0.0215,7.0,2.0
2019-03-15 18:00:00,0.5631,1717.8,0,0,0.0416,7.0,3.0
2019-03-15 18:30:00,0.5518,1714.59,1,0,0.0303,6.0,0.0
2019-03-15 19:00:00,0.5152,1711.0,0,2,0.0245,4.0,3.0
2019-03-15 19:30:00,0.4886,1712.17,1,0,0.0475,6.0,1.0
2019-03-15 20:00:00,0.5175,1712.36,3,1,-0.0143,1.0,4.0
2019-03-15 20:30:00,0.4065,0.0,0,1,,,
2019-03-15 21:00:00,0.4246,0.0,0,0,,,
2019-03-18 14:30:00,0.0718,1746.18,3,0,0.0274,9.0,5.0
2019-03-18 15:00:00,0.134,1739.44,4,0,-0.0026,3.0,3.0
2019-03-18 15:30:00,0.1981,1738.24,4,0,-0.0352,1.0,7.0
2019-03-18 16:00:00,0.09300000000000001,1739.23,0,0,0.012,4.0,4.0
2019-03-18 16:30:00,0.0863,1739.7,1,1,0.0238,6.0,4.0
2019-03-18 17:00:00,0.084,1739.44,1,1,0.0586,7.0,6.0
2019-03-18 17:30:00,0.0769,1743.6,0,1,0.0048,3.0,2.0
2019-03-18 18:00:00,0.0765,1748.5,1,2,0.0409,8.0,4.0
2019-03-18 18:30:00,0.0994,1749.22,3,1,0.0329,6.0,1.0
2019-03-18 19:00:00,0.1049,1744.425,1,0,-0.0174,2.0,4.0
2019-03-18 19:30:00,0.0922,1742.15,3,1,0.0493,5.0,2.0
2019-03-18 20:00:00,0.1289,1742.15,4,0,0.065,8.0,5.0
2019-03-18 20:30:00,0.1252,0.0,1,0,,,
2019-03-18 21:00:00,0.1216,0.0,1,0,,,
2019-03-19 14:30:00,0.1185,1766.54,0,1,0.0167,6.0,2.0
2019-03-19 15:00:00,0.1347,1778.61,1,1,-0.0152,8.0,9.0
2019-03-19 15:30:00,0.1504,1778.39,2,1,0.0311,8.0,1.0
2019-03-19 16:00:00,0.2027,1780.68,4,0,0.0371,9.0,2.0
2019-03-19 16:30:00,0.1786,1779.15,0,0,0.0107,6.0,1.0
2019-03-19 17:00:00,0.153,1782.4,0,0,0.0142,6.0,2.0
2019-03-19 17:30:00,0.1577,1778.34,2,0,0.0245,7.0,3.0
2019-03-19 18:00:00,0.1705,1780.04,0,1,0.0373,8.0,3.0
2019-03-19 18:30:00,0.1338,1773.62,0,2,0.0085,4.0,0.0
2019-03-19 19:00:00,0.1284,1765.5,3,0,0.0358,5.0,1.0
2019-03-19 19:30:00,0.1524,1761.85,2,0,-0.0071,3.0,4.0
2019-03-19 20:00:00,0.1098,1761.85,2,2,-0.0258,7.0,7.0
2019-03-19 20:30:00,0.1169,0.0,0,0,,,
2019-03-19 21:00:00,0.1276,0.0,1,0,,,
2019-03-20 14:30:00,0.1218,1783.46,3,0,-0.0237,1.0,8.0
2019-03-20 15:00:00,0.1271,1780.94,3,0,-0.0076,3.0,4.0
2019-03-20 15:30:00,0.1368,1775.34,2,2,-0.0162,3.0,6.0
2019-03-20 16:00:00,0.15,1777.38,3,1,-0.0164,2.0,5.0
2019-03-20 17:00:00,0.1435,1770.35,0,1,-0.013000000000000001,2.0,5.0
2019-03-20 18:00:00,0.1469,1796.05,1,0,-0.0597,5.0,9.0
2019-03-20 18:30:00,0.147,1795.0,2,0,0.0516,11.0,4.0
2019-03-20 19:00:00,0.1645,1793.49,3,0,-0.0165,6.0,7.0
2019-03-20 19:30:00,0.1347,1797.27,1,1,0.0142,7.0,4.0
2019-03-20 20:00:00,0.1594,1797.27,2,1,0.0332,7.0,2.0
2019-03-20 20:30:00,0.1406,0.0,1,1,,,
2019-03-20 21:00:00,0.1467,0.0,0,1,,,
2019-03-21 14:30:00,0.1972,1806.32,1,1,0.061,11.0,4.0
2019-03-21 15:00:00,0.218,1801.31,3,1,-0.0022,2.0,3.0
2019-03-21 15:30:00,0.263,1804.28,5,0,0.0061,4.0,4.0
2019-03-21 16:00:00,0.2481,1804.01,2,2,0.0022,3.0,1.0
2019-03-21 16:30:00,0.2524,1804.0,2,0,-0.004,1.0,2.0
2019-03-21 17:00:00,0.2508,1811.8,0,0,0.0132,6.0,3.0
2019-03-21 17:30:00,0.1958,1813.75,0,0,0.0372,10.0,4.0
2019-03-21 18:00:00,0.1746,1818.14,2,1,0.0119,5.0,2.0
2019-03-21 18:30:00,0.1725,1817.5,2,0,0.063,10.0,1.0
2019-03-21 19:00:00,0.1875,1817.65,1,0,0.0218,5.0,1.0
2019-03-21 19:30:00,0.1775,1819.26,0,0,0.0117,3.0,2.0
2019-03-21 20:00:00,0.1952,1819.26,0,1,0.0208,5.0,2.0
2019-03-21 20:30:00,0.1905,0.0,0,1,,,
2019-03-21 21:00:00,0.1998,0.0,0,0,,,
2019-03-22 14:30:00,0.0861,1798.51,0,0,0.0415,7.0,2.0
2019-03-22 15:00:00,0.102,1794.0,1,0,-0.0136,3.0,3.0
2019-03-22 15:30:00,0.1132,1777.69,1,0,-0.0284,4.0,5.0
2019-03-22 16:00:00,0.0977,1784.16,1,1,0.013000000000000001,5.0,3.0
2019-03-22 16:30:00,0.1388,1784.38,1,0,-0.0184,2.0,4.0
2019-03-22 17:00:00,0.1493,1777.79,1,0,-0.0217,1.0,4.0
2019-03-22 17:30:00,0.1408,1773.34,0,0,-0.0252,3.0,5.0
2019-03-22 18:00:00,0.1193,1780.64,1,0,-0.0181,2.0,4.0
2019-03-22 18:30:00,0.0921,1782.15,0,0,0.004,2.0,0.0
2019-03-22 19:00:00,0.0856,1773.42,0,0,-0.0118,1.0,3.0
2019-03-22 19:30:00,0.0697,1764.77,0,0,-0.0746,3.0,6.0
2019-03-22 20:00:00,0.077,1764.77,0,0,-0.0351,4.0,6.0
2019-03-22 20:30:00,0.0854,0.0,1,0,,,
2019-03-25 14:30:00,0.0854,1767.58,0,0,-0.0671,7.0,8.0
2019-03-25 15:00:00,0.0985,1774.44,1,0,0.0282,6.0,4.0
2019-03-25 15:30:00,0.1144,1767.01,1,1,0.1528,12.0,1.0
2019-03-25 16:00:00,0.1471,1773.37,3,0,0.0264,5.0,4.0
2019-03-25 16:30:00,0.1692,1770.33,1,0,0.0036,2.0,0.0
2019-03-25 17:00:00,0.1638,1765.77,0,0,-0.0101,1.0,3.0
2019-03-25 17:30:00,0.1649,1761.16,0,0,0.054000000000000006,10.0,4.0
2019-03-25 18:00:00,0.127,1763.96,0,0,0.0022,1.0,3.0
2019-03-25 18:30:00,0.1934,1774.34,2,0,0.0181,7.0,3.0
2019-03-25 19:00:00,0.1974,1781.83,1,0,0.0573,11.0,5.0
2019-03-25 19:30:00,0.2249,1774.26,2,0,-0.0115,2.0,4.0
2019-03-25 20:00:00,0.2365,1774.26,2,0,-0.0104,0.0,4.0
2019-03-25 20:30:00,0.2492,0.0,0,0,,,
2019-03-25 21:00:00,0.2602,0.0,0,0,,,
2019-03-26 14:30:00,0.2223,1799.5,1,0,0.2716,14.0,5.0
2019-03-26 15:00:00,0.2089,1795.01,0,0,0.1231,14.0,6.0
2019-03-26 15:30:00,0.1655,1790.98,0,0,0.0101,4.0,2.0
2019-03-26 16:00:00,0.1784,1791.23,1,0,-0.0123,0.0,3.0
2019-03-26 16:30:00,0.1709,1792.64,0,0,-0.011000000000000001,1.0,3.0
2019-03-26 17:00:00,0.1535,1793.64,0,0,0.004,2.0,2.0
2019-03-26 17:30:00,0.1705,1786.24,0,0,0.0573,7.0,4.0
2019-03-26 18:00:00,0.1617,1776.21,1,0,-0.0908,6.0,9.0
2019-03-26 18:30:00,0.1743,1781.33,0,0,0.0167,5.0,3.0
2019-03-26 19:00:00,0.192,1777.47,0,0,0.1082,7.0,1.0
2019-03-26 19:30:00,0.1528,1783.76,0,1,0.0017,1.0,1.0
2019-03-26 20:00:00,0.1632,1783.76,0,0,-0.0055,0.0,2.0
2019-03-26 20:30:00,0.1268,0.0,0,0,,,
2019-03-26 21:00:00,0.0488,0.0,0,0,,,
2019-03-27 14:30:00,0.2055,1781.15,0,0,-0.0064,3.0,4.0
2019-03-27 15:00:00,0.2204,1762.67,3,0,-0.0699,2.0,7.0
2019-03-27 15:30:00,0.2163,1750.99,3,0,0.0156,5.0,4.0
2019-03-27 16:00:00,0.2016,1756.41,1,0,0.0344,11.0,8.0
2019-03-27 16:30:00,0.1824,1755.73,0,0,-0.0146,4.0,5.0
2019-03-27 17:00:00,0.1901,1764.69,0,0,-0.0056,0.0,1.0
2019-03-27 17:30:00,0.1572,1762.97,4,0,-0.027000000000000003,4.0,5.0
2019-03-27 18:00:00,0.1693,1759.38,5,0,0.0122,5.0,4.0
2019-03-27 18:30:00,0.1574,1760.9,1,0,0.0746,8.0,7.0
2019-03-27 19:00:00,0.1558,1764.64,1,0,0.0504,9.0,4.0
2019-03-27 19:30:00,0.1428,1765.7,1,0,0.0721,7.0,7.0
2019-03-27 20:00:00,0.1393,1765.7,0,0,-0.0046,0.0,1.0
2019-03-27 20:30:00,0.1497,0.0,1,0,,,
2019-03-27 21:00:00,0.1726,0.0,1,0,,,
2019-03-28 14:30:00,0.2017,1766.07,0,0,0.0228,7.0,5.0
2019-03-28 15:00:00,0.2417,1755.0,3,0,-0.0251,3.0,4.0
2019-03-28 15:30:00,0.2646,1761.32,2,1,0.0121,5.0,3.0
2019-03-28 16:00:00,0.2918,1763.0,4,0,0.0125,4.0,2.0
2019-03-28 17:00:00,0.3234,1772.0,4,0,-0.0063,3.0,4.0
2019-03-28 17:30:00,0.2987,1773.01,0,0,-0.0166,3.0,3.0
2019-03-28 18:00:00,0.3171,1770.6,0,0,-0.0009,0.0,1.0
2019-03-28 18:30:00,0.3601,1765.61,2,1,0.006999999999999999,2.0,2.0
2019-03-28 19:00:00,0.3529,1771.37,1,0,-0.0106,3.0,3.0
2019-03-28 19:30:00,0.364,1773.42,0,0,0.0228,4.0,2.0
2019-03-28 20:00:00,0.3835,1773.42,0,0,-0.0695,4.0,5.0
2019-03-28 20:30:00,0.4022,0.0,2,0,,,
2019-03-28 21:00:00,0.4271,0.0,1,0,,,
2019-03-29 14:30:00,0.2933,1780.3,5,0,-0.0244,5.0,5.0
2019-03-29 15:00:00,0.2499,1785.6,0,0,0.0464,7.0,1.0
2019-03-29 15:30:00,0.2606,1781.99,1,0,0.0043,2.0,2.0
2019-03-29 16:00:00,0.28,1782.87,2,0,0.01,4.0,0.0
2019-03-29 16:30:00,0.2916,1782.57,0,1,0.0571,7.0,2.0
2019-03-29 17:00:00,0.1939,1778.85,2,0,0.0153,6.0,5.0
2019-03-29 17:30:00,0.20199999999999999,1777.85,0,0,-0.008,3.0,4.0
2019-03-29 18:00:00,0.2506,1781.3,2,0,0.0258,6.0,0.0
2019-03-29 18:30:00,0.21100000000000002,1782.03,1,1,0.0039,2.0,2.0
2019-03-29 19:00:00,0.2027,1779.72,1,2,0.0121,3.0,2.0
2019-03-29 19:30:00,0.1382,1780.75,0,1,0.0197,4.0,4.0
2019-03-29 20:00:00,0.1385,1780.75,0,2,0.059000000000000004,6.0,2.0
2019-03-29 20:30:00,0.1084,0.0,0,0,,,
2019-03-29 21:00:00,0.0964,0.0,0,0,,,
2019-04-01 14:30:00,0.0853,1805.49,1,0,0.0425,7.0,5.0
2019-04-01 15:00:00,0.0727,1803.24,0,0,-0.0251,5.0,6.0
2019-04-01 15:30:00,0.0822,1803.74,2,0,0.0428,5.0,3.0
2019-04-01 16:00:00,0.0999,1807.0,2,0,0.0437,6.0,4.0
2019-04-01 16:30:00,0.0996,1804.94,0,1,0.0806,10.0,1.0
2019-04-01 17:00:00,0.1134,1804.38,2,0,0.0419,6.0,2.0
2019-04-01 17:30:00,0.1696,1810.39,6,0,0.0112,5.0,3.0
2019-04-01 18:00:00,0.20800000000000002,1813.88,3,0,0.0984,9.0,1.0
2019-04-01 18:30:00,0.2717,1814.0,5,1,-0.0625,5.0,5.0
2019-04-01 19:00:00,0.2675,1812.56,0,1,0.0165,5.0,0.0
2019-04-01 19:30:00,0.3098,1814.25,0,0,0.0772,7.0,1.0
2019-04-01 20:00:00,0.3257,1812.72,2,3,-0.1775,6.0,20.0
2019-04-01 20:30:00,0.2913,1814.19,3,5,-0.355,7.0,26.0
2019-04-01 21:00:00,0.3111,0.0,1,0,,,
2019-04-02 14:30:00,0.5505,1807.23,6,1,-0.0602,3.0,13.0
2019-04-02 15:00:00,0.6332,1818.11,7,0,-0.0324,7.0,10.0
2019-04-02 15:30:00,0.6121,1815.56,2,0,-0.0714,8.0,12.0
2019-04-02 16:00:00,0.6086,1813.51,2,1,-0.027000000000000003,3.0,7.0
2019-04-02 16:30:00,0.6464,1814.6,7,2,-0.061,4.0,10.0
2019-04-02 17:00:00,0.6661,1813.05,4,0,-0.0559,2.0,11.0
2019-04-02 17:30:00,0.5985,1811.62,2,1,-0.0269,4.0,5.0
2019-04-02 18:00:00,0.5832,1814.0,0,1,-0.0999,4.0,9.0
2019-04-02 18:30:00,0.5151,1814.8,1,3,-0.0063,0.0,3.0
2019-04-02 19:00:00,0.48200000000000004,1815.34,2,3,0.0051,3.0,3.0
2019-04-02 19:30:00,0.4835,1813.01,3,2,-0.0386,2.0,4.0
2019-04-02 20:00:00,0.5104,1815.56,1,0,-0.0417,5.0,7.0
2019-04-02 20:30:00,0.47600000000000003,1813.98,0,0,-0.0202,1.0,4.0
2019-04-02 21:00:00,0.4667,0.0,0,0,,,
2019-04-03 14:30:00,0.3469,1817.94,0,0,0.0191,6.0,4.0
2019-04-03 15:00:00,0.4319,1823.47,5,0,-0.0466,6.0,9.0
2019-04-03 15:30:00,0.5744,1826.6,9,0,0.0914,14.0,2.0
2019-04-03 16:00:00,0.5814,1826.76,4,0,0.0141,7.0,3.0
2019-04-03 16:30:00,0.6529,1828.32,5,1,-0.0751,0.0,10.0
2019-04-03 17:00:00,0.5624,1826.77,0,0,0.0298,10.0,7.0
2019-04-03 17:30:00,0.4959,1827.57,2,0,-0.0137,5.0,6.0
2019-04-03 18:00:00,0.43,1827.27,1,3,0.0828,15.0,7.0
2019-04-03 18:30:00,0.3721,1817.79,2,3,0.1128,23.0,8.0
2019-04-03 19:00:00,0.2616,1821.65,0,3,0.045,15.0,6.0
2019-04-03 19:30:00,0.2407,1819.15,5,1,0.166,30.0,3.0
2019-04-03 20:00:00,0.2392,1818.01,3,2,0.0166,11.0,5.0
2019-04-03 20:30:00,0.2301,1820.7,2,1,0.0541,14.0,10.0
2019-04-04 14:30:00,0.0942,1826.0,1,0,0.0111,7.0,6.0
2019-04-04 15:00:00,0.0721,1817.0,0,0,0.0308,5.0,2.0
2019-04-04 15:30:00,0.0556,1816.09,1,0,-0.0099,7.0,5.0
2019-04-04 16:00:00,0.0675,1813.49,2,0,-0.0068,5.0,5.0
2019-04-04 16:30:00,0.0564,1813.36,2,0,-0.0122,5.0,5.0
2019-04-04 17:00:00,0.0662,1811.69,3,1,-0.018000000000000002,2.0,8.0
2019-04-04 17:30:00,0.1,1810.55,6,1,-0.0194,3.0,10.0
2019-04-04 18:00:00,0.0588,1812.6,4,3,-0.0054,4.0,9.0
2019-04-04 18:30:00,0.08199999999999999,1813.03,7,4,0.002,12.0,4.0
2019-04-04 19:00:00,0.0922,1817.8,6,1,0.0,7.0,2.0
2019-04-04 19:30:00,0.0915,1818.79,1,0,0.0146,12.0,4.0
2019-04-04 20:00:00,0.09,1815.54,2,1,0.0041,6.0,1.0
2019-04-04 20:30:00,0.0822,1818.86,3,3,0.0058,4.0,2.0
2019-04-04 21:00:00,0.0875,0.0,1,0,,,
2019-04-05 14:30:00,0.2232,1831.76,7,1,0.0219,7.0,4.0
2019-04-05 15:00:00,0.2404,1831.57,1,1,0.0123,7.0,2.0
2019-04-05 15:30:00,0.2488,1832.68,7,4,0.0073,5.0,3.0
2019-04-05 16:00:00,0.2868,1830.43,5,0,-0.0036,1.0,2.0
2019-04-05 16:30:00,0.306,1829.87,5,0,-0.0116,3.0,4.0
2019-04-05 17:00:00,0.2926,1831.54,5,0,0.0037,3.0,2.0
2019-04-05 17:30:00,0.2673,1830.0,2,1,-0.006999999999999999,1.0,3.0
2019-04-05 18:00:00,0.2591,1831.99,1,1,0.0107,4.0,3.0
2019-04-05 18:30:00,0.2476,1834.97,2,0,-0.0089,2.0,3.0
2019-04-05 19:00:00,0.2491,1833.18,2,1,-0.0087,2.0,4.0
2019-04-05 19:30:00,0.2573,1834.11,4,0,0.0054,3.0,0.0
2019-04-05 20:00:00,0.2694,1834.91,0,1,-0.001,2.0,1.0
2019-04-05 20:30:00,0.2617,1837.28,0,0,0.0141,5.0,1.0
2019-04-05 21:00:00,0.2504,0.0,0,0,,,
2019-04-08 14:30:00,0.094,1827.39,1,0,0.0208,4.0,1.0
2019-04-08 15:00:00,0.1196,1828.5,4,0,-0.005,3.0,4.0
2019-04-08 15:30:00,0.1205,1826.53,1,0,0.0792,8.0,3.0
2019-04-08 16:00:00,0.1456,1829.57,3,0,0.0749,8.0,8.0
2019-04-08 16:30:00,0.1553,1831.28,3,0,0.0426,8.0,5.0
2019-04-08 17:30:00,0.1547,1835.5,1,0,-0.031,1.0,6.0
2019-04-08 18:00:00,0.154,1842.0,1,0,0.047,13.0,6.0
2019-04-08 18:30:00,0.1429,1842.87,2,0,-0.0226,4.0,6.0
2019-04-08 19:00:00,0.1591,1845.37,1,0,0.0255,7.0,5.0
2019-04-08 19:30:00,0.1936,1849.0,3,0,0.0248,7.0,2.0
2019-04-08 20:00:00,0.2774,1847.27,2,0,0.0129,6.0,4.0
2019-04-08 20:30:00,0.3455,1849.86,5,0,0.0139,5.0,3.0
2019-04-08 21:00:00,0.3572,0.0,1,0,,,
